time,Open,High,Low,Close,Rejection
2016-12-08 01:00:00,1.43696,1.45154,1.42166,1.42446,
2016-12-09 01:00:00,1.42442,1.42514,1.41198,1.41799,
2016-12-11 01:00:00,1.41424,1.4196,1.41424,1.41508,
2016-12-12 01:00:00,1.41512,1.42067,1.41386,1.41838,
2016-12-13 01:00:00,1.41833,1.42201,1.41261,1.41994,
2016-12-14 01:00:00,1.41998,1.42417,1.414,1.41616,
2016-12-15 01:00:00,1.4162,1.42019,1.40922,1.41756,
2016-12-16 01:00:00,1.4176,1.43428,1.41566,1.43092,
2016-12-18 01:00:00,1.43348,1.43604,1.43179,1.43376,
2016-12-19 01:00:00,1.43372,1.44031,1.43094,1.43382,
2016-12-20 01:00:00,1.43378,1.43724,1.42924,1.42996,
2016-12-21 01:00:00,1.4299,1.44288,1.42916,1.44032,
2016-12-22 01:00:00,1.44037,1.45362,1.43896,1.44535,
2016-12-23 01:00:00,1.4453,1.4598,1.44508,1.45716,
2016-12-26 01:00:00,1.45486,1.45622,1.45444,1.45604,
2016-12-27 01:00:00,1.45608,1.45615,1.45189,1.45476,
2016-12-28 01:00:00,1.45481,1.45548,1.44563,1.4508,
2016-12-29 01:00:00,1.45076,1.4726,1.44732,1.45702,
2016-12-30 01:00:00,1.45696,1.46624,1.45494,1.46118,
2017-01-02 01:00:00,1.45442,1.4551,1.45209,1.45472,
2017-01-03 01:00:00,1.45467,1.45568,1.43572,1.43822,
2017-01-04 01:00:00,1.43827,1.44466,1.43252,1.44392,
2017-01-05 01:00:00,1.44397,1.44634,1.43834,1.44353,
2017-01-06 01:00:00,1.44349,1.44698,1.44009,1.44336,
2017-01-08 01:00:00,1.44322,1.44501,1.43858,1.43956,
2017-01-09 01:00:00,1.43951,1.4425,1.43372,1.44234,
2017-01-10 01:00:00,1.44228,1.44289,1.43174,1.43388,
2017-01-11 01:00:00,1.43393,1.4349,1.41814,1.42306,
2017-01-12 01:00:00,1.42302,1.42386,1.41562,1.41856,
2017-01-13 01:00:00,1.41861,1.42534,1.41414,1.41894,
2017-01-15 01:00:00,1.41764,1.42049,1.41643,1.41792,
2017-01-16 01:00:00,1.41796,1.4212,1.41608,1.42034,
2017-01-17 01:00:00,1.4203,1.42133,1.41299,1.4187,
2017-01-18 01:00:00,1.41874,1.41895,1.41142,1.41736,
2017-01-19 01:00:00,1.4174,1.41754,1.40285,1.41,
2017-01-20 01:00:00,1.41004,1.41694,1.40762,1.41619,
2017-01-22 01:00:00,1.41619,1.41802,1.41466,1.41772,
2017-01-23 01:00:00,1.41776,1.42239,1.41474,1.41885,
2017-01-24 01:00:00,1.4189,1.42202,1.41224,1.41968,
2017-01-25 01:00:00,1.41964,1.42764,1.41802,1.42046,
2017-01-26 01:00:00,1.4205,1.42287,1.41602,1.41844,
2017-01-27 01:00:00,1.4184,1.42242,1.41455,1.41725,
2017-01-29 01:00:00,1.41809,1.42022,1.41666,1.42,
2017-01-30 01:00:00,1.42005,1.42164,1.40966,1.41472,
2017-01-31 01:00:00,1.41476,1.42625,1.41316,1.42585,
2017-02-01 01:00:00,1.42578,1.42912,1.41302,1.41364,
2017-02-02 01:00:00,1.41369,1.41446,1.4039,1.40643,
2017-02-03 01:00:00,1.40647,1.40772,1.39988,1.40362,
2017-02-05 01:00:00,1.40565,1.40756,1.40389,1.40621,
2017-02-06 01:00:00,1.40617,1.40764,1.40028,1.40478,
2017-02-07 01:00:00,1.40482,1.40499,1.39478,1.40086,
2017-02-08 01:00:00,1.40082,1.40158,1.3939,1.40088,
2017-02-09 01:00:00,1.40084,1.40405,1.3943,1.3974,
2017-02-10 01:00:00,1.39745,1.39784,1.38406,1.38604,
2017-02-12 01:00:00,1.38382,1.38712,1.3838,1.38597,
2017-02-13 01:00:00,1.38592,1.38909,1.38331,1.38433,
2017-02-14 01:00:00,1.38428,1.38676,1.37781,1.38012,
2017-02-15 01:00:00,1.38008,1.38042,1.37256,1.37618,
2017-02-16 01:00:00,1.37622,1.38806,1.37514,1.38628,
2017-02-17 01:00:00,1.38624,1.39022,1.38316,1.3852,
2017-02-19 01:00:00,1.38237,1.38632,1.38212,1.38424,
2017-02-20 01:00:00,1.38429,1.38572,1.37834,1.37988,
2017-02-21 01:00:00,1.37984,1.38088,1.37194,1.37368,
2017-02-22 01:00:00,1.37372,1.3751,1.36274,1.37418,
2017-02-23 01:00:00,1.37413,1.37636,1.36632,1.37224,
2017-02-24 01:00:00,1.37228,1.3835,1.37096,1.37665,
2017-02-26 01:00:00,1.3751,1.37824,1.37488,1.37637,
2017-02-27 01:00:00,1.37632,1.38174,1.37139,1.37904,
2017-02-28 01:00:00,1.379,1.38371,1.37676,1.37879,
2017-03-01 01:00:00,1.37875,1.38062,1.37316,1.37678,
2017-03-02 01:00:00,1.37674,1.38958,1.37352,1.38945,
2017-03-03 01:00:00,1.38941,1.39878,1.38937,1.39841,
2017-03-05 01:00:00,1.39812,1.40103,1.39713,1.40002,
2017-03-06 01:00:00,1.40006,1.40165,1.3925,1.3935,
2017-03-07 01:00:00,1.39354,1.3943,1.38763,1.39225,
2017-03-08 01:00:00,1.39229,1.4021,1.38862,1.40063,
2017-03-09 01:00:00,1.40068,1.41187,1.39933,1.40966,
2017-03-10 01:00:00,1.40962,1.41807,1.40663,1.41532,
2017-03-12 01:00:00,1.41448,1.4175,1.41448,1.41745,
2017-03-13 00:00:00,1.4175,1.41847,1.4056,1.40773,
