time,Open,High,Low,Close,Rejection
2016-12-08 01:00:00,0.74848,0.75081,0.7429,0.74532,
2016-12-09 01:00:00,0.74536,0.74961,0.7435,0.74484,
2016-12-11 01:00:00,0.74472,0.74513,0.7431,0.74466,
2016-12-12 01:00:00,0.74462,0.7514,0.7446,0.7501,
2016-12-13 01:00:00,0.75014,0.75234,0.74757,0.74872,
2016-12-14 01:00:00,0.74877,0.75248,0.73838,0.74045,
2016-12-15 01:00:00,0.74048,0.74307,0.73375,0.73536,
2016-12-16 01:00:00,0.73531,0.73692,0.72664,0.73035,
2016-12-18 01:00:00,0.72832,0.72994,0.72731,0.72922,
2016-12-19 01:00:00,0.72926,0.7313,0.72412,0.72555,
2016-12-20 01:00:00,0.72558,0.72722,0.72232,0.72664,
2016-12-21 01:00:00,0.72668,0.72796,0.7227,0.72454,
2016-12-22 01:00:00,0.72458,0.72578,0.71976,0.72214,
2016-12-23 01:00:00,0.72218,0.72246,0.71602,0.71758,
2016-12-26 01:00:00,0.71866,0.71868,0.71742,0.71742,
2016-12-27 01:00:00,0.71737,0.71976,0.71727,0.71932,
2016-12-28 01:00:00,0.71927,0.72198,0.71638,0.71864,
2016-12-29 01:00:00,0.71866,0.7247,0.71862,0.72429,
2016-12-30 01:00:00,0.72424,0.72467,0.72006,0.72012,
2017-01-02 01:00:00,0.7198,0.7204,0.71927,0.71947,
2017-01-03 01:00:00,0.7195,0.7241,0.71946,0.72274,
2017-01-04 01:00:00,0.7227,0.7303,0.72216,0.72998,
2017-01-05 01:00:00,0.72994,0.73569,0.72781,0.73366,
2017-01-06 01:00:00,0.73369,0.73551,0.72886,0.72975,
2017-01-08 01:00:00,0.72968,0.73186,0.72887,0.73184,
2017-01-09 01:00:00,0.7318,0.73738,0.73018,0.73424,
2017-01-10 01:00:00,0.73418,0.73846,0.73312,0.73633,
2017-01-11 01:00:00,0.7363,0.74718,0.73524,0.7436,
2017-01-12 01:00:00,0.74358,0.75184,0.74302,0.74793,
2017-01-13 01:00:00,0.74798,0.75086,0.74492,0.75007,
2017-01-15 01:00:00,0.74807,0.75056,0.74807,0.74964,
2017-01-16 01:00:00,0.74962,0.74966,0.74584,0.74677,
2017-01-17 01:00:00,0.74672,0.75686,0.7465,0.75486,
2017-01-18 01:00:00,0.7549,0.75662,0.74936,0.74968,
2017-01-19 01:00:00,0.74974,0.75748,0.74962,0.75558,
2017-01-20 01:00:00,0.75562,0.75886,0.75177,0.75568,
2017-01-22 01:00:00,0.75573,0.75726,0.75568,0.75644,
2017-01-23 01:00:00,0.7564,0.76026,0.75502,0.75842,
2017-01-24 01:00:00,0.75839,0.76092,0.75467,0.75598,
2017-01-25 01:00:00,0.75594,0.7585,0.75154,0.7577,
2017-01-26 01:00:00,0.75766,0.75785,0.75219,0.75314,
2017-01-27 01:00:00,0.75318,0.7573,0.75116,0.75484,
2017-01-29 01:00:00,0.7561,0.75627,0.7549,0.75514,
2017-01-30 01:00:00,0.75516,0.7568,0.7528,0.75616,
2017-01-31 01:00:00,0.75612,0.76056,0.75422,0.75717,
2017-02-01 01:00:00,0.7572,0.76292,0.75515,0.76275,
2017-02-02 01:00:00,0.76272,0.7696,0.76236,0.76512,
2017-02-03 01:00:00,0.76516,0.76954,0.76208,0.76844,
2017-02-05 01:00:00,0.76765,0.76839,0.7659,0.76694,
