time,Open,High,Low,Close,Rejection
2016-12-14 01:00:00,1.39668,1.40303,1.39251,1.39618,
2016-12-15 01:00:00,1.3962,1.39852,1.38766,1.39008,
2016-12-16 01:00:00,1.39008,1.39805,1.38912,1.39384,
2016-12-18 01:00:00,1.39274,1.39552,1.3924,1.39444,
2016-12-19 01:00:00,1.39444,1.40084,1.3932,1.39386,
2016-12-20 01:00:00,1.39388,1.39633,1.38791,1.38968,
2016-12-21 01:00:00,1.38968,1.40212,1.3891,1.40127,
2016-12-22 01:00:00,1.40128,1.41688,1.40092,1.40782,
2016-12-23 01:00:00,1.40785,1.4166,1.40757,1.41563,
2016-12-26 01:00:00,1.41322,1.41427,1.413,1.41349,
2016-12-27 01:00:00,1.4135,1.42106,1.41186,1.42044,
2016-12-28 01:00:00,1.42046,1.42198,1.40817,1.41278,
2016-12-29 01:00:00,1.41278,1.43675,1.41073,1.42128,
2016-12-30 01:00:00,1.42126,1.42839,1.41203,1.41381,
2017-01-02 01:00:00,1.40752,1.4081,1.40552,1.40664,
2017-01-03 01:00:00,1.40667,1.40794,1.3899,1.39716,
2017-01-04 01:00:00,1.39719,1.40048,1.3879,1.39936,
2017-01-05 01:00:00,1.39938,1.4042,1.39514,1.40196,
2017-01-06 01:00:00,1.40196,1.40544,1.39166,1.39418,
2017-01-08 01:00:00,1.39515,1.39606,1.39334,1.39431,
2017-01-09 01:00:00,1.39432,1.40062,1.3932,1.40037,
2017-01-10 01:00:00,1.40038,1.40349,1.39422,1.39856,
2017-01-11 01:00:00,1.3986,1.399,1.38554,1.39308,
2017-01-12 01:00:00,1.39308,1.40195,1.38604,1.39538,
2017-01-13 01:00:00,1.3954,1.40123,1.39372,1.39603,
2017-01-15 01:00:00,1.39319,1.39666,1.39319,1.3957,
2017-01-16 01:00:00,1.3957,1.39853,1.39052,1.39833,
2017-01-17 01:00:00,1.39832,1.39939,1.39162,1.39846,
2017-01-18 01:00:00,1.39844,1.41426,1.3955,1.40942,
2017-01-19 01:00:00,1.40942,1.42096,1.40732,1.41973,
2017-01-20 01:00:00,1.41974,1.42736,1.4189,1.42556,
2017-01-22 01:00:00,1.42556,1.42718,1.42504,1.4264,
2017-01-23 01:00:00,1.4264,1.4308,1.42278,1.42304,
2017-01-24 01:00:00,1.42304,1.4287,1.40982,1.41063,
2017-01-25 01:00:00,1.41062,1.41291,1.40176,1.40516,
2017-01-26 01:00:00,1.40518,1.40767,1.39657,1.39949,
2017-01-27 01:00:00,1.3995,1.40734,1.39818,1.4071,
2017-01-29 01:00:00,1.40858,1.40865,1.4062,1.40852,
2017-01-30 01:00:00,1.40852,1.41004,1.39622,1.40167,
2017-01-31 01:00:00,1.40168,1.41103,1.39932,1.41034,
2017-02-01 01:00:00,1.41034,1.41311,1.40285,1.40436,
2017-02-02 01:00:00,1.40436,1.40901,1.40082,1.40209,
2017-02-03 01:00:00,1.4021,1.40588,1.39916,1.40468,
2017-02-05 01:00:00,1.40573,1.40667,1.40308,1.40414,
2017-02-06 01:00:00,1.40414,1.40996,1.39703,1.40546,
2017-02-07 01:00:00,1.40546,1.40982,1.40192,1.40824,
2017-02-08 01:00:00,1.40824,1.40967,1.39972,1.4058,
2017-02-09 01:00:00,1.40582,1.40691,1.3975,1.4008,
2017-02-10 01:00:00,1.40082,1.40147,1.38849,1.39215,
2017-02-12 01:00:00,1.39108,1.39352,1.39092,1.3923,
2017-02-13 01:00:00,1.39235,1.39468,1.38432,1.38526,
2017-02-14 01:00:00,1.38524,1.3871,1.38052,1.38377,
2017-02-15 01:00:00,1.38375,1.38778,1.37844,1.38744,
2017-02-16 01:00:00,1.38748,1.3961,1.38447,1.39438,
2017-02-17 01:00:00,1.39438,1.39573,1.38894,1.38999,
2017-02-19 01:00:00,1.38977,1.39142,1.38958,1.39073,
2017-02-20 01:00:00,1.39074,1.39302,1.38814,1.38948,
2017-02-21 01:00:00,1.38949,1.3911,1.38364,1.3842,
2017-02-22 01:00:00,1.38421,1.39344,1.38044,1.38874,
2017-02-23 01:00:00,1.38877,1.38936,1.38468,1.38633,
2017-02-24 01:00:00,1.38634,1.39185,1.38266,1.3827,
2017-02-26 01:00:00,1.38379,1.38555,1.38326,1.38449,
2017-02-27 01:00:00,1.3845,1.39658,1.3838,1.39566,
2017-02-28 01:00:00,1.39564,1.41034,1.39386,1.40653,
2017-03-01 01:00:00,1.40654,1.4106,1.4007,1.40652,
2017-03-02 01:00:00,1.40651,1.40885,1.40392,1.40733,
2017-03-03 01:00:00,1.40732,1.42118,1.40719,1.42104,
2017-03-05 01:00:00,1.41948,1.42157,1.41876,1.42118,
2017-03-06 01:00:00,1.42118,1.42402,1.41699,1.41754,
2017-03-07 01:00:00,1.41754,1.42034,1.41573,1.41736,
2017-03-08 01:00:00,1.41736,1.42368,1.41602,1.42173,
2017-03-09 01:00:00,1.42172,1.43358,1.42038,1.4301,
2017-03-10 01:00:00,1.4301,1.44,1.42738,1.4379,
2017-03-12 01:00:00,1.43674,1.43914,1.43674,1.43888,
2017-03-13 00:00:00,1.43887,1.4418,1.43204,1.43273,
2017-03-14 00:00:00,1.43274,1.43544,1.42912,1.42952,
2017-03-15 00:00:00,1.42954,1.43236,1.42453,1.42765,
2017-03-16 00:00:00,1.42764,1.43792,1.42418,1.435,
2017-03-17 00:00:00,1.435,1.43683,1.4287,1.43359,
2017-03-19 00:00:00,1.43252,1.43418,1.43174,1.43244,
2017-03-20 00:00:00,1.43244,1.4377,1.43098,1.43222,
2017-03-21 00:00:00,1.43222,1.44456,1.43183,1.44443,
2017-03-22 00:00:00,1.44442,1.4494,1.43824,1.43858,
2017-03-23 00:00:00,1.43857,1.44072,1.43581,1.4395,
2017-03-24 00:00:00,1.43948,1.44698,1.43776,1.44454,
2017-03-26 00:00:00,1.44806,1.44808,1.44523,1.44564,
2017-03-27 00:00:00,1.44566,1.45999,1.44489,1.45393,
2017-03-28 00:00:00,1.45392,1.45612,1.44422,1.44705,
2017-03-29 00:00:00,1.44704,1.44918,1.43312,1.4342,
2017-03-30 00:00:00,1.43418,1.43534,1.42086,1.42488,
2017-03-31 00:00:00,1.42487,1.42768,1.41766,1.41876,
2017-04-02 00:00:00,1.41951,1.42201,1.41796,1.42188,
2017-04-03 00:00:00,1.42188,1.43002,1.4201,1.42816,
2017-04-04 00:00:00,1.42817,1.43382,1.42682,1.43106,
2017-04-05 00:00:00,1.43106,1.43396,1.42648,1.43385,
2017-04-06 00:00:00,1.43385,1.43567,1.4268,1.4284,
2017-04-07 00:00:00,1.4284,1.42938,1.41803,1.41964,
2017-04-09 00:00:00,1.41917,1.41921,1.41762,1.41863,
2017-04-10 00:00:00,1.41864,1.42138,1.41126,1.41179,
2017-04-11 00:00:00,1.41182,1.41933,1.40904,1.41383,
2017-04-12 00:00:00,1.41384,1.4156,1.40642,1.41318,
2017-04-13 00:00:00,1.41317,1.41614,1.40532,1.41572,
2017-04-14 00:00:00,1.41572,1.41594,1.41306,1.41424,
2017-04-16 00:00:00,1.41372,1.41405,1.41169,1.41256,
2017-04-17 00:00:00,1.41256,1.41865,1.4115,1.4182,
2017-04-18 00:00:00,1.4182,1.43814,1.41738,1.43562,
2017-04-19 00:00:00,1.43562,1.44596,1.43558,1.44465,
2017-04-20 00:00:00,1.44464,1.45341,1.44274,1.44376,
2017-04-21 00:00:00,1.44374,1.44835,1.43972,1.44768,
2017-04-23 00:00:00,1.46808,1.47072,1.4651,1.46623,
2017-04-24 00:00:00,1.46624,1.47256,1.4559,1.47214,
2017-04-25 00:00:00,1.47218,1.49079,1.47114,1.48322,
2017-04-26 00:00:00,1.48322,1.48572,1.4733,1.48568,
2017-04-27 00:00:00,1.48568,1.48932,1.47564,1.48045,
2017-04-28 00:00:00,1.48044,1.49414,1.48044,1.48752,
2017-04-30 00:00:00,1.49091,1.49091,1.48712,1.48778,
2017-05-01 00:00:00,1.48777,1.49379,1.48746,1.49174,
2017-05-02 00:00:00,1.49174,1.50018,1.48974,1.49886,
2017-05-03 00:00:00,1.49889,1.50107,1.49268,1.49462,
2017-05-04 00:00:00,1.49462,1.5121,1.49311,1.51014,
2017-05-05 00:00:00,1.51014,1.51524,1.49982,1.50134,
2017-05-07 00:00:00,1.50494,1.50573,1.49885,1.49888,
2017-05-08 00:00:00,1.49888,1.50218,1.49508,1.49612,
2017-05-09 00:00:00,1.49613,1.49812,1.48871,1.49236,
2017-05-10 00:00:00,1.49234,1.49562,1.48256,1.49004,
2017-05-11 00:00:00,1.49004,1.49458,1.48654,1.48872,
2017-05-12 00:00:00,1.48872,1.49988,1.48712,1.49878,
2017-05-14 00:00:00,1.49721,1.49916,1.49721,1.49914,
2017-05-15 00:00:00,1.49912,1.50065,1.49004,1.49663,
2017-05-16 00:00:00,1.49664,1.51066,1.49629,1.5102,
2017-05-17 00:00:00,1.51021,1.52135,1.50868,1.517,
2017-05-18 00:00:00,1.51701,1.52078,1.50924,1.51151,
2017-05-19 00:00:00,1.5115,1.5205,1.509,1.51416,
2017-05-21 00:00:00,1.51344,1.51547,1.51317,1.51444,
2017-05-22 00:00:00,1.51443,1.52094,1.50859,1.51622,
2017-05-23 00:00:00,1.51622,1.52001,1.50939,1.51165,
2017-05-24 00:00:00,1.51168,1.51439,1.50149,1.5064,
2017-05-25 00:00:00,1.50638,1.51266,1.50306,1.5117,
2017-05-26 00:00:00,1.5117,1.51265,1.50136,1.5034,
2017-05-28 00:00:00,1.50283,1.50421,1.50249,1.50359,
2017-05-29 00:00:00,1.50356,1.50574,1.49925,1.49953,
2017-05-30 00:00:00,1.49953,1.51056,1.49696,1.50505,
2017-05-31 00:00:00,1.50506,1.5201,1.50186,1.51626,
2017-06-01 00:00:00,1.51624,1.51915,1.5111,1.51551,
2017-06-02 00:00:00,1.51552,1.52586,1.51497,1.52125,
2017-06-04 00:00:00,1.52115,1.52278,1.52104,1.52233,
2017-06-05 00:00:00,1.52234,1.52234,1.51399,1.51716,
2017-06-06 00:00:00,1.51716,1.52004,1.51252,1.51574,
2017-06-07 00:00:00,1.51571,1.5233,1.50646,1.52072,
2017-06-08 00:00:00,1.5207,1.52199,1.512,1.51308,
2017-06-09 00:00:00,1.5131,1.51588,1.50132,1.50754,
2017-06-11 00:00:00,1.50864,1.50904,1.50674,1.50732,
2017-06-12 00:00:00,1.50734,1.51061,1.49028,1.49055,
2017-06-13 00:00:00,1.49054,1.49096,1.47944,1.48422,
2017-06-14 00:00:00,1.48421,1.49202,1.47766,1.48482,
2017-06-15 00:00:00,1.48484,1.48664,1.47734,1.47801,
2017-06-16 00:00:00,1.478,1.48474,1.47626,1.47944,
2017-06-18 00:00:00,1.48114,1.48114,1.47928,1.48046,
2017-06-19 00:00:00,1.48044,1.48344,1.47267,1.47408,
2017-06-20 00:00:00,1.47408,1.48226,1.47282,1.4779,
2017-06-21 00:00:00,1.47789,1.48942,1.47721,1.48816,
2017-06-22 00:00:00,1.48818,1.48956,1.4737,1.47528,
2017-06-23 00:00:00,1.47528,1.48802,1.47413,1.48517,
2017-06-25 00:00:00,1.48537,1.48608,1.48466,1.48503,
2017-06-26 00:00:00,1.48504,1.48538,1.4788,1.48258,
2017-06-27 00:00:00,1.48258,1.49735,1.48015,1.49464,
2017-06-28 00:00:00,1.49462,1.4979,1.47839,1.48356,
2017-06-29 00:00:00,1.48355,1.48968,1.48244,1.4863,
2017-06-30 00:00:00,1.48627,1.48651,1.47808,1.48116,
2017-07-02 00:00:00,1.48118,1.48236,1.48108,1.4823,
2017-07-03 00:00:00,1.48231,1.48322,1.47372,1.47743,
2017-07-04 00:00:00,1.4774,1.47849,1.4653,1.46913,
2017-07-05 00:00:00,1.46914,1.47465,1.46582,1.4706,
