time,Open,High,Low,Close,Rejection
2018-05-15 04:00:00,1.58504,1.58802,1.58448,1.58648,
2018-05-15 08:00:00,1.58644,1.58732,1.5854,1.58606,
2018-05-15 12:00:00,1.58612,1.58886,1.58452,1.58682,
2018-05-15 16:00:00,1.58687,1.58751,1.5844,1.58502,
2018-05-15 20:00:00,1.58498,1.5856,1.58236,1.58286,
2018-05-16 00:00:00,1.5829,1.5868,1.58208,1.58298,
2018-05-16 04:00:00,1.58294,1.58368,1.58058,1.58146,
2018-05-16 08:00:00,1.58141,1.58189,1.57285,1.57487,
2018-05-16 12:00:00,1.57491,1.57556,1.56904,1.57088,
2018-05-16 16:00:00,1.57092,1.57182,1.56984,1.57082,
2018-05-16 20:00:00,1.57087,1.57181,1.57053,1.57172,
2018-05-17 00:00:00,1.57168,1.57304,1.5674,1.5682,
2018-05-17 04:00:00,1.56816,1.57031,1.56599,1.5682,
2018-05-17 08:00:00,1.56824,1.56992,1.56614,1.56683,
2018-05-17 12:00:00,1.56678,1.57248,1.56674,1.57128,
2018-05-17 16:00:00,1.57123,1.57198,1.56977,1.57048,
2018-05-17 20:00:00,1.57052,1.57134,1.569,1.57098,
2018-05-18 00:00:00,1.57102,1.57235,1.57056,1.57082,
2018-05-18 04:00:00,1.57078,1.5724,1.57012,1.57224,
2018-05-18 08:00:00,1.57219,1.57281,1.56764,1.56789,
2018-05-18 12:00:00,1.56793,1.57086,1.5655,1.56778,
2018-05-18 16:00:00,1.56774,1.56934,1.56691,1.56717,
2018-05-18 20:00:00,1.56721,1.56732,1.56613,1.56716,
2018-05-20 20:00:00,1.56466,1.56622,1.56266,1.56395,
2018-05-21 00:00:00,1.56399,1.56457,1.56053,1.56185,
2018-05-21 04:00:00,1.56181,1.56322,1.56009,1.56009,
2018-05-21 08:00:00,1.56014,1.56233,1.55942,1.56186,
2018-05-21 12:00:00,1.56191,1.56212,1.55327,1.55569,
2018-05-21 16:00:00,1.55564,1.55638,1.55464,1.55484,
2018-05-21 20:00:00,1.55479,1.55536,1.55438,1.55509,
2018-05-22 00:00:00,1.55505,1.55528,1.55339,1.55444,
2018-05-22 04:00:00,1.5544,1.55489,1.54892,1.55472,
