time,Open,High,Low,Close,Rejection
2008-03-01 01:00:00,0.93064,0.94217,0.92183,0.92681,
2008-03-08 01:00:00,0.9268,0.94725,0.91492,0.93729,
2008-03-15 00:00:00,0.93752,0.94479,0.89538,0.90208,
2008-03-22 00:00:00,0.9021,0.92535,0.89792,0.9173,
2008-03-29 00:00:00,0.91723,0.9229,0.903,0.92283,
2008-04-05 00:00:00,0.92283,0.93462,0.91787,0.92788,
2008-04-12 00:00:00,0.92662,0.94014,0.9206,0.93467,
2008-04-19 00:00:00,0.93418,0.95423,0.92921,0.93335,
2008-04-26 00:00:00,0.93355,0.94715,0.92755,0.93466,
2008-05-03 00:00:00,0.93457,0.95066,0.93427,0.94344,
2008-05-10 00:00:00,0.94247,0.95603,0.92912,0.95574,
2008-05-17 00:00:00,0.95508,0.96547,0.95116,0.95915,
2008-05-24 00:00:00,0.95912,0.96372,0.95129,0.95588,
2008-05-31 00:00:00,0.95569,0.96427,0.94844,0.96266,
2008-06-07 00:00:00,0.96269,0.96472,0.93278,0.93855,
2008-06-14 00:00:00,0.93852,0.95674,0.93705,0.95347,
2008-06-21 00:00:00,0.95344,0.96334,0.94936,0.961,
2008-06-28 00:00:00,0.96149,0.96677,0.9512,0.96345,
2008-07-05 00:00:00,0.96295,0.9718,0.94767,0.96638,
2008-07-12 00:00:00,0.96755,0.98503,0.96645,0.97023,
2008-07-19 00:00:00,0.97151,0.97933,0.95393,0.95623,
2008-07-26 00:00:00,0.95603,0.95944,0.92859,0.92912,
2008-08-02 00:00:00,0.92961,0.93465,0.88673,0.88854,
2008-08-09 00:00:00,0.88922,0.89524,0.8593,0.86618,
2008-08-16 00:00:00,0.86688,0.8813,0.86256,0.8664,
2008-08-23 00:00:00,0.86612,0.86942,0.84938,0.85794,
2008-08-30 00:00:00,0.85744,0.85806,0.80292,0.81591,
2008-09-06 00:00:00,0.81769,0.83528,0.79006,0.8237,
2008-09-13 00:00:00,0.82323,0.83623,0.78014,0.8339,
2008-09-20 00:00:00,0.834,0.85201,0.82401,0.83105,
2008-09-27 00:00:00,0.8317,0.83435,0.76982,0.77415,
2008-10-04 00:00:00,0.77116,0.77387,0.63245,0.64325,
2008-10-11 00:00:00,0.66025,0.72382,0.64993,0.68885,
2008-10-18 00:00:00,0.68885,0.70645,0.60518,0.62252,
2008-10-25 00:00:00,0.62252,0.68944,0.60093,0.6677,
2008-11-01 00:00:00,0.66765,0.70146,0.65426,0.6743,
2008-11-08 01:00:00,0.6745,0.69871,0.63422,0.6488,
2008-11-15 01:00:00,0.6481,0.65976,0.60746,0.6326,
2008-11-22 01:00:00,0.6326,0.66184,0.62315,0.65475,
2008-11-29 01:00:00,0.65475,0.65475,0.62904,0.64635,
2008-12-06 01:00:00,0.64783,0.68004,0.64535,0.66433,
2008-12-13 01:00:00,0.6636,0.71382,0.66118,0.68025,
2008-12-20 01:00:00,0.68025,0.68948,0.67566,0.6839,
2008-12-27 01:00:00,0.6839,0.71187,0.6836,0.71115,
2009-01-03 01:00:00,0.7138,0.72696,0.6954,0.7033,
2009-01-10 01:00:00,0.70363,0.70391,0.65372,0.67323,
2009-01-17 01:00:00,0.67264,0.68431,0.64167,0.6539,
2009-01-24 01:00:00,0.6549,0.67333,0.6346,0.63555,
2009-01-31 01:00:00,0.63555,0.68035,0.62488,0.6747,
2009-02-07 01:00:00,0.6749,0.68494,0.64312,0.65702,
2009-02-14 01:00:00,0.65702,0.65702,0.6331,0.64521,
2009-02-21 01:00:00,0.64388,0.65554,0.6339,0.63893,
2009-02-28 01:00:00,0.63815,0.65288,0.62857,0.6403,
2009-03-07 01:00:00,0.64036,0.66047,0.6307,0.65817,
2009-03-14 00:00:00,0.65757,0.69448,0.65279,0.68687,
2009-03-21 00:00:00,0.68697,0.7095,0.6866,0.69415,
2009-03-28 00:00:00,0.69356,0.72307,0.67703,0.71499,
2009-04-04 00:00:00,0.71499,0.72093,0.70326,0.71957,
2009-04-11 00:00:00,0.7196,0.73286,0.71368,0.72252,
2009-04-18 00:00:00,0.72211,0.72485,0.69532,0.7233,
2009-04-25 00:00:00,0.72309,0.73847,0.69896,0.73066,
2009-05-02 00:00:00,0.72987,0.77088,0.72987,0.76865,
2009-05-09 00:00:00,0.76791,0.77138,0.74666,0.74908,
2009-05-16 00:00:00,0.74935,0.78683,0.74508,0.78277,
2009-05-23 00:00:00,0.78275,0.80164,0.77027,0.80097,
2009-05-30 00:00:00,0.80073,0.82648,0.78904,0.79325,
2009-06-06 00:00:00,0.79325,0.82376,0.78284,0.81241,
2009-06-13 00:00:00,0.8124,0.81382,0.78512,0.8064,
2009-06-20 00:00:00,0.80631,0.80962,0.77898,0.80733,
2009-06-27 00:00:00,0.80733,0.81558,0.79028,0.7969,
2009-07-04 00:00:00,0.7969,0.80386,0.77238,0.77878,
2009-07-11 00:00:00,0.77878,0.80722,0.77032,0.80241,
2009-07-18 00:00:00,0.80138,0.82226,0.80012,0.81718,
2009-07-25 00:00:00,0.81623,0.83662,0.8126,0.83585,
2009-08-01 00:00:00,0.83601,0.84715,0.83405,0.83724,
2009-08-08 00:00:00,0.83724,0.84784,0.81804,0.8326,
2009-08-15 00:00:00,0.83235,0.83965,0.81562,0.83487,
2009-08-22 00:00:00,0.83487,0.84719,0.82389,0.841,
2009-08-29 00:00:00,0.8417,0.85362,0.82406,0.85066,
2009-09-05 00:00:00,0.85167,0.86759,0.85075,0.86356,
2009-09-12 00:00:00,0.86348,0.87752,0.85442,0.86748,
2009-09-19 00:00:00,0.86789,0.8789,0.8591,0.86801,
2009-09-26 00:00:00,0.86769,0.88599,0.8569,0.86474,
2009-10-03 00:00:00,0.86474,0.90908,0.86451,0.90372,
2009-10-10 00:00:00,0.90391,0.92693,0.89838,0.91651,
2009-10-17 00:00:00,0.91691,0.93282,0.91136,0.92247,
2009-10-24 00:00:00,0.92222,0.92769,0.89441,0.89963,
2009-10-31 00:00:00,0.899,0.9198,0.89068,0.91896,
2009-11-07 01:00:00,0.91856,0.93703,0.91825,0.93346,
2009-11-14 01:00:00,0.93346,0.94061,0.9061,0.91508,
2009-11-21 01:00:00,0.91463,0.93214,0.89468,0.90623,
2009-11-28 01:00:00,0.90703,0.93221,0.90703,0.91473,
2009-12-05 01:00:00,0.91573,0.91955,0.90152,0.9128,
2009-12-12 01:00:00,0.91184,0.91746,0.88108,0.88999,
2009-12-19 01:00:00,0.89019,0.89363,0.87349,0.8844,
2009-12-26 01:00:00,0.88445,0.9012,0.88264,0.89775,
2010-01-02 01:00:00,0.8977,0.92666,0.89389,0.92471,
2010-01-09 01:00:00,0.92509,0.933,0.91714,0.92271,
2010-01-16 01:00:00,0.92259,0.92796,0.89833,0.90057,
2010-01-23 01:00:00,0.90098,0.90932,0.88339,0.88374,
2010-01-30 01:00:00,0.88396,0.89272,0.85785,0.86845,
2010-02-06 01:00:00,0.86865,0.89206,0.86142,0.8877,
2010-02-13 01:00:00,0.8875,0.9036,0.88482,0.89894,
2010-02-20 01:00:00,0.89923,0.90713,0.88006,0.89541,
2010-02-27 01:00:00,0.89537,0.90934,0.89354,0.90767,
2010-03-06 01:00:00,0.90727,0.91941,0.90555,0.91529,
2010-03-13 01:00:00,0.91567,0.92519,0.90959,0.91539,
2010-03-20 00:00:00,0.91551,0.91984,0.90016,0.90404,
2010-03-27 00:00:00,0.90372,0.9217,0.90332,0.9194,
2010-04-03 00:00:00,0.9194,0.93462,0.91657,0.93325,
2010-04-10 00:00:00,0.9347,0.9389,0.92235,0.92415,
2010-04-17 00:00:00,0.92395,0.93378,0.91579,0.92785,
2010-04-24 00:00:00,0.92765,0.93244,0.91357,0.92431,
2010-05-01 00:00:00,0.92325,0.92748,0.87098,0.88765,
2010-05-08 00:00:00,0.88723,0.90784,0.88505,0.8858,
2010-05-15 00:00:00,0.88628,0.88629,0.80732,0.83272,
2010-05-22 00:00:00,0.83312,0.85514,0.8067,0.84743,
2010-05-29 00:00:00,0.84743,0.85228,0.82136,0.82333,
2010-06-05 00:00:00,0.82338,0.85096,0.80822,0.85037,
2010-06-12 00:00:00,0.85052,0.87304,0.85052,0.87196,
2010-06-19 00:00:00,0.87245,0.88594,0.8596,0.87388,
2010-06-26 00:00:00,0.87398,0.87772,0.83163,0.84175,
2010-07-03 00:00:00,0.84114,0.87907,0.83174,0.87762,
2010-07-10 00:00:00,0.8777,0.88714,0.8682,0.86876,
2010-07-17 00:00:00,0.8688,0.89711,0.86336,0.89538,
2010-07-24 00:00:00,0.89538,0.90689,0.89058,0.90406,
2010-07-31 00:00:00,0.90406,0.92218,0.90328,0.9183,
2010-08-07 00:00:00,0.91821,0.92054,0.89145,0.89288,
2010-08-14 00:00:00,0.89378,0.90799,0.88414,0.89391,
2010-08-21 00:00:00,0.89361,0.89993,0.87709,0.89981,
2010-08-28 00:00:00,0.89952,0.91762,0.8861,0.91665,
2010-09-04 00:00:00,0.91665,0.92772,0.90924,0.92653,
2010-09-11 00:00:00,0.92655,0.94686,0.92655,0.93634,
2010-09-18 00:00:00,0.93641,0.96148,0.93579,0.95903,
2010-09-25 00:00:00,0.95886,0.97505,0.95598,0.97279,
2010-10-02 00:00:00,0.97239,0.99176,0.95419,0.98495,
2010-10-09 00:00:00,0.9849,1.00024,0.97672,0.99082,
2010-10-16 00:00:00,0.99077,0.99576,0.96617,0.98313,
2010-10-23 00:00:00,0.98238,0.9974,0.9652,0.98376,
2010-10-30 00:00:00,0.98375,1.01829,0.98147,1.01586,
2010-11-06 00:00:00,1.01522,1.01735,0.98256,0.9844,
2010-11-13 01:00:00,0.98386,0.99199,0.9725,0.98651,
2010-11-20 01:00:00,0.98611,0.99541,0.96129,0.96457,
2010-11-27 01:00:00,0.96468,0.99381,0.95375,0.99313,
2010-12-04 01:00:00,0.99146,0.99654,0.97518,0.98536,
2010-12-11 01:00:00,0.98496,1.00288,0.98314,0.98806,
2010-12-18 01:00:00,0.98871,1.00666,0.98628,1.0047,
2010-12-25 01:00:00,1.0044,1.02568,0.99885,1.02324,
2011-01-01 01:00:00,1.02305,1.02563,0.99076,0.99586,
2011-01-08 01:00:00,0.99591,1.00204,0.98044,0.98875,
2011-01-15 01:00:00,0.98895,1.00771,0.98328,0.98986,
2011-01-22 01:00:00,0.98956,1.00221,0.98639,0.9942,
2011-01-29 01:00:00,0.9942,1.02002,0.98668,1.0138,
2011-02-05 01:00:00,1.0138,1.01894,0.99608,1.00182,
2011-02-12 01:00:00,1.00182,1.01578,0.99439,1.0146,
2011-02-19 01:00:00,1.0146,1.01787,0.99678,1.0177,
2011-02-26 01:00:00,1.0177,1.02024,1.00755,1.014,
2011-03-05 01:00:00,1.014,1.01848,0.9969,1.01384,
2011-03-12 01:00:00,1.01384,1.01593,0.97064,0.99588,
2011-03-19 00:00:00,0.99588,1.0294,0.99295,1.02599,
2011-03-26 00:00:00,1.02599,1.03971,1.02046,1.0384,
2011-04-02 00:00:00,1.0384,1.05829,1.02888,1.05638,
2011-04-09 00:00:00,1.05638,1.0581,1.039,1.05665,
2011-04-16 00:00:00,1.05665,1.07746,1.04436,1.07352,
2011-04-23 00:00:00,1.07352,1.09777,1.06776,1.09747,
