time,Open,High,Low,Close,Rejection
2018-05-15 04:00:00,1.19334,1.19374,1.19105,1.19232,
2018-05-15 08:00:00,1.19228,1.19296,1.18765,1.18784,
2018-05-15 12:00:00,1.18783,1.18916,1.18202,1.18636,
2018-05-15 16:00:00,1.18641,1.18756,1.18364,1.18423,
2018-05-15 20:00:00,1.18418,1.18474,1.1817,1.18206,
2018-05-16 00:00:00,1.18213,1.18347,1.18161,1.18335,
2018-05-16 04:00:00,1.18336,1.1854200000000001,1.1824299999999999,1.18475,
2018-05-16 08:00:00,1.18476,1.18523,1.17668,1.1787,
2018-05-16 12:00:00,1.17872,1.18198,1.17632,1.1787,
2018-05-16 16:00:00,1.17874,1.1819600000000001,1.17812,1.1803,
2018-05-16 20:00:00,1.18028,1.182,1.18015,1.18146,
2018-05-17 00:00:00,1.1814200000000001,1.1837600000000001,1.18068,1.1828100000000001,
2018-05-17 04:00:00,1.18278,1.18356,1.17924,1.18222,
2018-05-17 08:00:00,1.18226,1.1825,1.17763,1.1790200000000002,
2018-05-17 12:00:00,1.1790200000000002,1.1811399999999999,1.17845,1.1797,
2018-05-17 16:00:00,1.17966,1.18089,1.1792799999999999,1.1795200000000001,
2018-05-17 20:00:00,1.1795,1.17992,1.179,1.1790399999999999,
2018-05-18 00:00:00,1.17899,1.18082,1.1789100000000001,1.18034,
2018-05-18 04:00:00,1.18038,1.18222,1.18006,1.18133,
2018-05-18 08:00:00,1.18133,1.18146,1.1772799999999999,1.17845,
2018-05-18 12:00:00,1.1785,1.17854,1.17499,1.17756,
2018-05-18 16:00:00,1.17753,1.17888,1.17654,1.1768,
2018-05-18 20:00:00,1.17678,1.17719,1.17644,1.1769399999999999,
2018-05-20 20:00:00,1.1772799999999999,1.1776799999999998,1.17603,1.1765700000000001,
2018-05-21 00:00:00,1.17656,1.17682,1.1744,1.1752,
2018-05-21 04:00:00,1.17516,1.1753799999999999,1.1720899999999999,1.1725700000000001,
2018-05-21 08:00:00,1.17262,1.17628,1.17164,1.17615,
2018-05-21 12:00:00,1.17612,1.17798,1.1743,1.17686,
2018-05-21 16:00:00,1.17682,1.17886,1.17646,1.17865,
2018-05-21 20:00:00,1.17864,1.17974,1.17846,1.179,
2018-05-22 00:00:00,1.17896,1.17972,1.1779,1.17818,
2018-05-22 04:00:00,1.1782,1.18194,1.17566,1.18177,
2018-05-22 08:00:00,1.1818,1.1830100000000001,1.18038,1.1809100000000001,
2018-05-22 12:00:00,1.18096,1.18121,1.17687,1.17842,
2018-05-22 16:00:00,1.1783700000000001,1.1788,1.17708,1.17818,
2018-05-22 20:00:00,1.17818,1.17897,1.1775799999999998,1.17882,
2018-05-23 00:00:00,1.17876,1.1789100000000001,1.17501,1.17626,
2018-05-23 04:00:00,1.17626,1.17686,1.1702,1.17115,
2018-05-23 08:00:00,1.1711200000000002,1.1748,1.1692200000000001,1.17002,
2018-05-23 12:00:00,1.17005,1.1719600000000001,1.1684700000000001,1.16924,
2018-05-23 16:00:00,1.16927,1.17103,1.16756,1.17038,
2018-05-23 20:00:00,1.1704,1.17137,1.1694200000000001,1.1709100000000001,
2018-05-24 00:00:00,1.17086,1.17129,1.16905,1.17036,
2018-05-24 04:00:00,1.17038,1.1733200000000001,1.1693200000000001,1.17222,
2018-05-24 08:00:00,1.17222,1.17464,1.17056,1.17136,
2018-05-24 12:00:00,1.1713799999999999,1.17506,1.17133,1.17289,
2018-05-24 16:00:00,1.1728399999999999,1.17442,1.17214,1.17244,
2018-05-24 20:00:00,1.17242,1.17262,1.1717899999999999,1.1722,
2018-05-25 00:00:00,1.1722,1.1726299999999998,1.17052,1.17095,
2018-05-25 04:00:00,1.17096,1.17114,1.16846,1.16898,
2018-05-25 08:00:00,1.16896,1.17339,1.16622,1.1668399999999999,
2018-05-25 12:00:00,1.16687,1.16869,1.16464,1.16656,
2018-05-25 16:00:00,1.1665299999999998,1.16759,1.1655,1.1661,
