time,Open,High,Low,Close,Rejection
2002-06-01 00:00:00,124.25,125.7,119.48,119.61,
2002-07-01 00:00:00,119.66,120.39,115.84,119.915,
2002-08-01 00:00:00,119.3,121.0,117.32,118.33,
2002-09-01 00:00:00,118.45,123.95,117.095,121.66,
2002-10-01 00:00:00,122.55,125.53,122.535,122.535,
2002-11-01 01:00:00,122.21,122.97,119.535,122.54,
2002-12-01 01:00:00,122.59,124.845,119.87,119.88,
2003-01-01 01:00:00,118.73,120.435,117.7,119.88,
2003-02-01 01:00:00,119.67,121.285,117.085,118.11,
2003-03-01 01:00:00,118.12,121.7,116.825,117.975,
2003-04-01 01:00:00,118.065,120.54,118.065,119.015,
2003-05-01 00:00:00,118.545,119.32,115.45,119.32,
2003-06-01 00:00:00,119.64,119.755,117.4,119.755,
2003-07-01 00:00:00,119.415,120.545,117.68,120.545,
2003-08-01 00:00:00,120.14,120.325,116.76,116.76,
2003-09-01 00:00:00,116.555,117.475,110.775,111.51,
2003-10-01 00:00:00,110.675,110.99,108.255,109.93,
2003-11-01 01:00:00,109.86,111.175,108.075,109.69,
2003-12-01 01:00:00,109.345,109.345,106.915,106.915,
2004-01-01 01:00:00,107.39,107.39,105.635,105.76,
2004-02-01 01:00:00,105.68,109.645,105.375,109.07,
2004-03-01 01:00:00,108.955,112.06,104.295,104.295,
2004-04-01 01:00:00,103.715,110.52,103.715,110.52,
2004-05-01 00:00:00,110.43,114.505,108.695,109.525,
2004-06-01 00:00:00,110.615,111.15,107.155,108.765,
2004-07-01 00:00:00,108.395,112.005,107.92,111.35,
2004-08-01 00:00:00,111.045,111.825,109.11,109.155,
2004-09-01 00:00:00,109.535,111.385,109.345,110.055,
2004-10-01 00:00:00,110.53,111.345,105.84,105.84,
2004-11-01 01:00:00,106.465,107.155,102.555,102.905,
2004-12-01 01:00:00,102.665,105.545,102.04,102.41,
2005-01-01 01:00:00,102.54,105.185,101.694,103.628,
2005-02-01 01:00:00,103.628,106.848,103.36,104.48,
2005-03-01 01:00:00,104.48,107.7,103.67,107.386,
2005-04-01 01:00:00,107.386,108.9,104.62,104.74,
2005-05-01 00:00:00,104.79,108.578,104.214,108.338,
2005-06-01 00:00:00,108.338,110.986,106.51,110.74,
2005-07-01 00:00:00,110.74,113.718,109.875,112.65,
2005-08-01 00:00:00,112.65,112.66,109.06,110.706,
2005-09-01 00:00:00,110.716,113.685,108.78,113.5,
2005-10-01 00:00:00,113.48,116.667,113.03,116.578,
2005-11-01 01:00:00,116.578,119.935,116.429,119.71,
2005-12-01 01:00:00,119.7,121.39,115.53,117.75,
2006-01-01 01:00:00,117.77,118.055,113.412,117.31,
2006-02-01 01:00:00,117.32,119.39,115.46,115.9,
2006-03-01 01:00:00,115.91,119.2,115.515,117.78,
2006-04-01 01:00:00,117.705,118.9,113.62,113.73,
2006-05-01 00:00:00,113.72,114.17,108.99,112.495,
2006-06-01 00:00:00,112.495,116.705,111.332,114.44,
2006-07-01 00:00:00,114.405,117.875,113.46,114.586,
2006-08-01 00:00:00,114.58,117.48,113.996,117.415,
2006-09-01 00:00:00,117.415,118.283,115.569,118.175,
2006-10-01 00:00:00,118.12,119.875,116.635,116.85,
2006-11-01 01:00:00,116.85,118.593,115.39,115.634,
2006-12-01 01:00:00,115.634,119.218,114.434,119.066,
2007-01-01 01:00:00,119.056,122.194,117.982,120.83,
2007-02-01 01:00:00,120.825,122.095,117.495,118.66,
2007-03-01 01:00:00,118.65,118.755,115.158,117.825,
2007-04-01 00:00:00,117.682,119.862,117.445,119.465,
2007-05-01 00:00:00,119.46,121.975,119.077,121.739,
2007-06-01 00:00:00,121.744,124.135,120.775,123.17,
2007-07-01 00:00:00,123.045,123.661,118.0,118.526,
2007-08-01 00:00:00,118.531,119.832,111.588,115.773,
2007-09-01 00:00:00,115.833,116.478,112.63,114.88,
2007-10-01 00:00:00,114.885,117.939,113.25,115.405,
2007-11-01 00:00:00,115.408,115.923,107.232,111.255,
2007-12-01 01:00:00,111.2,114.665,109.568,111.686,
2008-01-01 01:00:00,111.686,112.135,104.966,106.427,
2008-02-01 01:00:00,106.422,108.6,103.693,103.731,
2008-03-01 01:00:00,103.741,104.189,95.74,99.787,
2008-04-01 00:00:00,99.788,104.902,99.584,103.925,
2008-05-01 00:00:00,103.928,105.87,102.573,105.517,
2008-06-01 00:00:00,105.503,108.591,103.875,106.043,
2008-07-01 00:00:00,106.041,108.375,103.777,107.746,
2008-08-01 00:00:00,107.749,110.663,107.279,108.481,
2008-09-01 00:00:00,108.481,109.182,103.495,106.015,
2008-10-01 00:00:00,106.01,106.537,90.903,98.487,
2008-11-01 00:00:00,98.487,100.559,93.561,95.29,
