Date,Open,High,Low,Close,Volume
"Apr 13, 2018 13:00",1.23161,1.23439,1.23159,1.23417,
"Apr 13, 2018 17:00",1.23421,1.23427,1.23294,1.23303,
"Apr 15, 2018 17:00",1.23252,1.2327,1.23248,1.23268,
"Apr 15, 2018 21:00",1.23321,1.23402,1.23233,1.23389,
"Apr 16, 2018 01:00",1.23392,1.23428,1.2331,1.2331,
"Apr 16, 2018 05:00",1.23312,1.23687,1.23243,1.23647,
"Apr 16, 2018 09:00",1.23647,1.23833,1.23568,1.23816,
"Apr 16, 2018 13:00",1.23808,1.23943,1.23622,1.23826,
"Apr 16, 2018 17:00",1.23827,1.23839,1.23741,1.2379,
"Apr 16, 2018 21:00",1.23786,1.23873,1.23784,1.23834,
"Apr 17, 2018 01:00",1.23836,1.23878,1.23756,1.23822,
"Apr 17, 2018 05:00",1.23822,1.24137,1.23816,1.23855,
"Apr 17, 2018 09:00",1.23853,1.23869,1.23451,1.23475,
"Apr 17, 2018 13:00",1.23476,1.23613,1.23359,1.23551,
"Apr 17, 2018 17:00",1.23552,1.23762,1.23539,1.23693,
"Apr 17, 2018 21:00",1.23691,1.23751,1.23671,1.23702,
"Apr 18, 2018 01:00",1.23699,1.23823,1.23648,1.23771,
"Apr 18, 2018 05:00",1.23773,1.23809,1.23488,1.23598,
"Apr 18, 2018 09:00",1.23598,1.23955,1.23416,1.23917,
"Apr 18, 2018 13:00",1.23918,1.23974,1.23713,1.23903,
"Apr 18, 2018 17:00",1.23903,1.2393,1.23723,1.23752,
"Apr 18, 2018 21:00",1.23732,1.23838,1.23705,1.23722,
"Apr 19, 2018 01:00",1.23725,1.23858,1.23647,1.23783,
"Apr 19, 2018 05:00",1.2378,1.24002,1.23601,1.23661,
"Apr 19, 2018 09:00",1.2366,1.23853,1.23544,1.2379,
"Apr 19, 2018 13:00",1.23794,1.2385,1.23292,1.23449,
"Apr 19, 2018 17:00",1.2345,1.23585,1.23357,1.23452,
"Apr 19, 2018 21:00",1.23452,1.23492,1.23394,1.23475,
"Apr 20, 2018 01:00",1.2347,1.23481,1.23361,1.23408,
"Apr 20, 2018 05:00",1.23407,1.23526,1.23119,1.23144,
"Apr 20, 2018 09:00",1.23144,1.23158,1.22897,1.22902,
"Apr 20, 2018 13:00",1.22902,1.22999,1.22495,1.22964,
"Apr 20, 2018 17:00",1.22964,1.22964,1.22796,1.22894,
"Apr 22, 2018 17:00",1.22735,1.22882,1.22725,1.22737,
"Apr 22, 2018 21:00",1.22731,1.22879,1.22681,1.22704,
"Apr 23, 2018 01:00",1.22703,1.22793,1.22646,1.22715,
"Apr 23, 2018 05:00",1.22714,1.22891,1.22373,1.22381,
"Apr 23, 2018 09:00",1.22381,1.22442,1.22249,1.22404,
"Apr 23, 2018 13:00",1.22409,1.2246,1.22106,1.22182,
"Apr 23, 2018 17:00",1.22181,1.22182,1.21977,1.22076,
"Apr 23, 2018 21:00",1.22077,1.22114,1.22016,1.22065,
"Apr 24, 2018 01:00",1.22069,1.22148,1.21848,1.22134,
"Apr 24, 2018 05:00",1.2213,1.22237,1.21816,1.22029,
"Apr 24, 2018 09:00",1.22031,1.22229,1.21963,1.22066,
"Apr 24, 2018 13:00",1.22066,1.22434,1.22013,1.22404,
"Apr 24, 2018 17:00",1.22406,1.22451,1.22313,1.22331,
"Apr 24, 2018 21:00",1.22318,1.22386,1.22245,1.22294,
"Apr 25, 2018 01:00",1.22295,1.22308,1.22154,1.22171,
"Apr 25, 2018 05:00",1.22169,1.22181,1.21865,1.22025,
"Apr 25, 2018 09:00",1.22029,1.22154,1.21704,1.21836,
"Apr 25, 2018 13:00",1.21835,1.21998,1.21679,1.21849,
"Apr 25, 2018 17:00",1.21848,1.21882,1.21604,1.21607,
"Apr 25, 2018 21:00",1.21601,1.21776,1.21599,1.21726,
"Apr 26, 2018 01:00",1.21722,1.21813,1.21676,1.21754,
"Apr 26, 2018 05:00",1.21756,1.21885,1.21562,1.21715,
"Apr 26, 2018 09:00",1.21715,1.22099,1.21449,1.21996,
"Apr 26, 2018 13:00",1.21993,1.22039,1.20979,1.21257,
"Apr 26, 2018 17:00",1.21258,1.21303,1.20962,1.21026,
"Apr 26, 2018 21:00",1.21024,1.21092,1.2101,1.21074,
"Apr 27, 2018 01:00",1.21076,1.21162,1.20965,1.21114,
"Apr 27, 2018 05:00",1.21116,1.21122,1.20647,1.20716,
"Apr 27, 2018 09:00",1.20715,1.20952,1.20553,1.20844,
"Apr 27, 2018 13:00",1.20848,1.2118,1.20736,1.21118,
"Apr 27, 2018 17:00",1.21115,1.21328,1.21002,1.21291,
"Apr 29, 2018 17:00",1.21234,1.21302,1.21188,1.21227,
"Apr 29, 2018 21:00",1.21232,1.21319,1.2119,1.21285,
"Apr 30, 2018 01:00",1.21288,1.21343,1.21214,1.21292,
"Apr 30, 2018 05:00",1.2129,1.21386,1.21018,1.21039,
"Apr 30, 2018 09:00",1.21042,1.21215,1.20724,1.20874,
"Apr 30, 2018 13:00",1.20874,1.21065,1.20645,1.21009,
"Apr 30, 2018 17:00",1.21002,1.21017,1.20726,1.20803,
"Apr 30, 2018 21:00",1.20766,1.2084,1.20678,1.20792,
"Aug 01, 2018 01:00",1.169,1.16915,1.16757,1.16775,
"Aug 01, 2018 05:00",1.16776,1.16938,1.16719,1.16816,
"Aug 01, 2018 09:00",1.16818,1.16998,1.16774,1.16902,
"Aug 01, 2018 13:00",1.16904,1.16922,1.16605,1.16679,
"Aug 01, 2018 17:00",1.16677,1.16779,1.16573,1.16604,
"Aug 01, 2018 21:00",1.16583,1.16653,1.16567,1.16615,
"Aug 02, 2018 01:00",1.16616,1.16673,1.16449,1.1647,
"Aug 02, 2018 05:00",1.16474,1.16541,1.16182,1.16203,
"Aug 02, 2018 09:00",1.16197,1.16301,1.16007,1.16261,
"Aug 02, 2018 13:00",1.16262,1.1632,1.16059,1.16089,
"Aug 02, 2018 17:00",1.1609,1.16094,1.15815,1.15845,
"Aug 02, 2018 21:00",1.15837,1.15901,1.15815,1.15877,
"Aug 03, 2018 01:00",1.15879,1.15932,1.15812,1.15918,
"Aug 03, 2018 05:00",1.15919,1.15951,1.15616,1.15791,
"Aug 03, 2018 09:00",1.1579,1.16106,1.15725,1.15951,
"Aug 03, 2018 13:00",1.15952,1.16036,1.15602,1.15949,
"Aug 03, 2018 17:00",1.15947,1.15952,1.15633,1.15657,
"Aug 05, 2018 17:00",1.15666,1.15706,1.15598,1.15619,
"Aug 05, 2018 21:00",1.15667,1.15706,1.1557,1.1562,
"Aug 06, 2018 01:00",1.15619,1.15688,1.15561,1.15572,
"Aug 06, 2018 05:00",1.15571,1.15693,1.15497,1.15576,
"Aug 06, 2018 09:00",1.15575,1.15642,1.15298,1.15423,
"Aug 06, 2018 13:00",1.15423,1.15703,1.15405,1.15618,
"Aug 06, 2018 17:00",1.15622,1.15632,1.15484,1.15529,
"Aug 06, 2018 21:00",1.15531,1.15619,1.15488,1.15609,
"Aug 07, 2018 01:00",1.15611,1.15638,1.15548,1.15577,
"Aug 07, 2018 05:00",1.15579,1.15908,1.15516,1.15875,
"Aug 07, 2018 09:00",1.15873,1.1608,1.1583,1.16035,
"Aug 07, 2018 13:00",1.16038,1.16065,1.15861,1.15933,
"Aug 07, 2018 17:00",1.15935,1.16049,1.15824,1.1603,
"Aug 07, 2018 21:00",1.16032,1.16202,1.15994,1.16185,
"Aug 08, 2018 01:00",1.16187,1.16283,1.16053,1.161,
"Aug 08, 2018 05:00",1.16237,1.1628,1.15839,1.15886,
"Aug 08, 2018 09:00",1.15885,1.16037,1.15733,1.15816,
"Aug 08, 2018 13:00",1.15819,1.16199,1.15809,1.16121,
"Aug 08, 2018 17:00",1.16121,1.1615,1.16089,1.16093,
"Aug 08, 2018 21:00",1.16093,1.16195,1.16009,1.16154,
"Aug 09, 2018 01:00",1.16154,1.16162,1.15759,1.15835,
"Aug 09, 2018 05:00",1.15837,1.16075,1.15819,1.15894,
"Aug 09, 2018 09:00",1.1589,1.16001,1.1561,1.15654,
"Aug 09, 2018 13:00",1.15655,1.15676,1.15258,1.15293,
"Aug 09, 2018 17:00",1.15293,1.15334,1.15163,1.15241,
"Aug 09, 2018 21:00",1.15243,1.15366,1.15204,1.15324,
"Aug 10, 2018 01:00",1.15326,1.15332,1.14345,1.14658,
"Aug 10, 2018 05:00",1.14656,1.14825,1.14429,1.14652,
"Aug 10, 2018 09:00",1.1465,1.1465,1.13949,1.13978,
"Aug 10, 2018 13:00",1.13975,1.14276,1.13878,1.14014,
"Aug 10, 2018 17:00",1.14016,1.14178,1.14014,1.14085,
"Aug 12, 2018 17:00",1.1372,1.14117,1.13718,1.13947,
"Aug 12, 2018 21:00",1.13946,1.13998,1.13693,1.13817,
"Jul 01, 2018 17:00",1.16657,1.16884,1.16616,1.16778,
"Jul 01, 2018 21:00",1.16658,1.16883,1.16617,1.16645,
"Jul 02, 2018 01:00",1.16646,1.1669,1.16481,1.16497,
"Jul 02, 2018 05:00",1.16501,1.16556,1.16262,1.16437,
"Jul 02, 2018 09:00",1.16431,1.16475,1.16159,1.16175,
"Jul 02, 2018 13:00",1.16181,1.1624,1.15915,1.16001,
"Jul 02, 2018 17:00",1.15998,1.16478,1.15998,1.16386,
"Jul 02, 2018 21:00",1.16387,1.16438,1.16335,1.16345,
"Jul 03, 2018 01:00",1.16347,1.16383,1.16206,1.16324,
"Jul 03, 2018 05:00",1.1632,1.16729,1.16263,1.16592,
"Jul 03, 2018 09:00",1.16593,1.16666,1.16435,1.16526,
"Jul 03, 2018 13:00",1.16526,1.16647,1.16419,1.16497,
"Jul 03, 2018 17:00",1.16499,1.16637,1.16442,1.16587,
"Jul 03, 2018 21:00",1.16543,1.16716,1.16543,1.16704,
"Jul 04, 2018 01:00",1.16704,1.16785,1.16595,1.16627,
"Jul 04, 2018 05:00",1.16628,1.16818,1.16361,1.16444,
"Jul 04, 2018 09:00",1.16446,1.16467,1.16307,1.16423,
"Jul 04, 2018 13:00",1.16426,1.1675,1.16372,1.16668,
"Jul 04, 2018 17:00",1.16667,1.16746,1.16519,1.16562,
"Jul 04, 2018 21:00",1.16552,1.16676,1.16531,1.16581,
"Jul 05, 2018 01:00",1.16581,1.1711,1.16498,1.16859,
"Jul 05, 2018 05:00",1.16858,1.17089,1.16783,1.17085,
"Jul 05, 2018 09:00",1.17084,1.17203,1.16909,1.1695,
"Jul 05, 2018 13:00",1.17144,1.17146,1.16913,1.16979,
"Jul 05, 2018 17:00",1.16973,1.1698,1.16718,1.16918,
"Jul 05, 2018 21:00",1.16894,1.16973,1.16879,1.16926,
"Jul 06, 2018 01:00",1.16926,1.16957,1.168,1.16857,
"Jul 06, 2018 05:00",1.1686,1.17271,1.16842,1.17134,
"Jul 06, 2018 09:00",1.1713,1.17634,1.17023,1.17435,
"Jul 06, 2018 13:00",1.17433,1.17676,1.17329,1.17453,
"Jul 06, 2018 17:00",1.17456,1.17491,1.17385,1.17417,
"Jul 08, 2018 17:00",1.17384,1.17544,1.1736,1.17465,
"Jul 08, 2018 21:00",1.17385,1.17587,1.17359,1.17557,
"Jul 09, 2018 01:00",1.17556,1.1767,1.17501,1.17611,
"Jul 09, 2018 05:00",1.17612,1.17812,1.17499,1.17719,
"Jul 09, 2018 09:00",1.17721,1.17908,1.17625,1.17776,
"Jul 09, 2018 13:00",1.17776,1.1784,1.17408,1.1747,
"Jul 09, 2018 17:00",1.1747,1.17544,1.17326,1.17499,
"Jul 09, 2018 21:00",1.1749,1.17625,1.1747,1.17593,
"Jul 10, 2018 01:00",1.17595,1.1762,1.17317,1.17451,
"Jul 10, 2018 05:00",1.17452,1.17487,1.16902,1.17053,
"Jul 10, 2018 09:00",1.17048,1.17392,1.1697,1.17292,
"Jul 10, 2018 13:00",1.17292,1.17494,1.17215,1.17463,
"Jul 10, 2018 17:00",1.17465,1.17499,1.1725,1.1728,
"Jul 10, 2018 21:00",1.17284,1.17365,1.17236,1.17293,
"Jul 11, 2018 01:00",1.1729,1.17405,1.17217,1.17332,
"Jul 11, 2018 05:00",1.17332,1.17409,1.16948,1.17068,
"Jul 11, 2018 09:00",1.17068,1.17572,1.17009,1.17225,
"Jul 11, 2018 13:00",1.17221,1.17272,1.16651,1.16697,
"Jul 11, 2018 17:00",1.16698,1.1678,1.16698,1.16748,
"Jul 11, 2018 21:00",1.1675,1.16803,1.16698,1.16763,
"Jul 12, 2018 01:00",1.16764,1.16931,1.16712,1.16847,
"Jul 12, 2018 05:00",1.1685,1.16927,1.16496,1.16532,
"Jul 12, 2018 09:00",1.16526,1.16958,1.16526,1.16909,
"Jul 12, 2018 13:00",1.16911,1.16929,1.16665,1.16742,
"Jul 12, 2018 17:00",1.16738,1.16748,1.1655,1.16639,
"Jul 12, 2018 21:00",1.16637,1.16753,1.16604,1.16614,
"Jul 13, 2018 01:00",1.16618,1.1666,1.16247,1.1631,
"Jul 13, 2018 05:00",1.16308,1.16379,1.16129,1.16264,
"Jul 13, 2018 09:00",1.1626,1.16731,1.16252,1.16664,
"Jul 13, 2018 13:00",1.16449,1.16777,1.16374,1.16736,
"Jul 13, 2018 17:00",1.16733,1.16864,1.16658,1.16857,
"Jul 15, 2018 17:00",1.16898,1.16912,1.16767,1.16786,
"Jul 15, 2018 21:00",1.16895,1.1691,1.16754,1.16837,
"Jul 16, 2018 01:00",1.16841,1.1689,1.16798,1.16864,
"Jul 16, 2018 05:00",1.16867,1.17073,1.16852,1.16967,
"Jul 16, 2018 09:00",1.16962,1.17251,1.16933,1.17098,
"Jul 16, 2018 13:00",1.17104,1.17242,1.16945,1.17059,
"Jul 16, 2018 17:00",1.17059,1.17184,1.17057,1.17112,
"Jul 16, 2018 21:00",1.17099,1.17149,1.17052,1.17073,
"Jul 17, 2018 01:00",1.17075,1.17212,1.17014,1.17184,
"Jul 17, 2018 05:00",1.17187,1.17431,1.17106,1.17417,
"Jul 17, 2018 09:00",1.17415,1.17446,1.1691,1.16972,
"Jul 17, 2018 13:00",1.16975,1.17043,1.16534,1.1654,
"Jul 17, 2018 17:00",1.1654,1.16693,1.16495,1.16613,
"Jul 17, 2018 21:00",1.16593,1.16619,1.16484,1.1658,
"Jul 18, 2018 01:00",1.1658,1.16649,1.16409,1.16412,
"Jul 18, 2018 05:00",1.16416,1.16453,1.16071,1.16219,
"Jul 18, 2018 09:00",1.16216,1.16328,1.16018,1.16227,
"Jul 18, 2018 13:00",1.16228,1.16621,1.16215,1.16525,
"Jul 18, 2018 17:00",1.16527,1.16571,1.16375,1.16396,
"Jul 18, 2018 21:00",1.16378,1.16543,1.16359,1.16531,
"Jul 19, 2018 01:00",1.16531,1.16566,1.16399,1.16475,
"Jul 19, 2018 05:00",1.16477,1.16499,1.16035,1.16127,
"Jul 19, 2018 09:00",1.16126,1.16156,1.15747,1.1586,
"Jul 19, 2018 13:00",1.15859,1.16216,1.15843,1.1607,
"Jul 19, 2018 17:00",1.16072,1.16784,1.16058,1.16421,
"Jul 19, 2018 21:00",1.16404,1.16566,1.16404,1.16542,
"Jul 20, 2018 01:00",1.16541,1.16648,1.1626,1.16638,
"Jul 20, 2018 05:00",1.16638,1.16736,1.16331,1.1641,
"Jul 20, 2018 09:00",1.16408,1.17149,1.164,1.17124,
"Jul 20, 2018 13:00",1.17123,1.17228,1.17011,1.17091,
"Jul 20, 2018 17:00",1.17095,1.17388,1.17073,1.17208,
"Jul 22, 2018 17:00",1.1725,1.17456,1.17225,1.17404,
"Jul 22, 2018 21:00",1.17247,1.17465,1.17226,1.17437,
"Jul 23, 2018 01:00",1.17442,1.17511,1.17323,1.17334,
"Jul 23, 2018 05:00",1.17328,1.17424,1.17041,1.17058,
"Jul 23, 2018 09:00",1.1706,1.17274,1.16864,1.1718,
"Jul 23, 2018 13:00",1.17181,1.17226,1.16913,1.16994,
"Jul 23, 2018 17:00",1.16995,1.17076,1.16839,1.16916,
"Jul 23, 2018 21:00",1.1691,1.16953,1.16836,1.16926,
"Jul 24, 2018 01:00",1.16927,1.17019,1.16753,1.16768,
"Jul 24, 2018 05:00",1.16767,1.17046,1.16546,1.16845,
"Jul 24, 2018 09:00",1.16849,1.1717,1.16807,1.16943,
"Jul 24, 2018 13:00",1.16941,1.17169,1.16745,1.16818,
"Jul 24, 2018 17:00",1.16819,1.16893,1.16731,1.16816,
"Jul 24, 2018 21:00",1.16822,1.16932,1.16736,1.16883,
"Jul 25, 2018 01:00",1.16881,1.16981,1.16751,1.16779,
"Jul 25, 2018 05:00",1.1678,1.16994,1.16773,1.16959,
"Jul 25, 2018 09:00",1.16961,1.17052,1.16858,1.16993,
"Jul 25, 2018 13:00",1.16994,1.17122,1.16642,1.16788,
"Jul 25, 2018 17:00",1.16785,1.17385,1.16766,1.17282,
"Jul 25, 2018 21:00",1.17274,1.17387,1.1721,1.17348,
"Jul 26, 2018 01:00",1.1735,1.17437,1.17295,1.17313,
"Jul 26, 2018 05:00",1.17314,1.17429,1.17107,1.17133,
"Jul 26, 2018 09:00",1.17133,1.17306,1.16918,1.1694,
"Jul 26, 2018 13:00",1.16943,1.17001,1.16493,1.16634,
"Jul 26, 2018 17:00",1.16635,1.16646,1.16404,1.16431,
"Jul 26, 2018 21:00",1.16421,1.16449,1.16376,1.16413,
"Jul 27, 2018 01:00",1.16416,1.16555,1.16378,1.16475,
"Jul 27, 2018 05:00",1.16473,1.16577,1.16248,1.16261,
"Jul 27, 2018 09:00",1.16261,1.16419,1.16202,1.16387,
"Jul 27, 2018 13:00",1.1639,1.16624,1.16367,1.16582,
"Jul 27, 2018 17:00",1.1658,1.16643,1.16519,1.16566,
"Jul 29, 2018 17:00",1.16561,1.16606,1.16521,1.16587,
"Jul 29, 2018 21:00",1.16564,1.16648,1.1652,1.16601,
"Jul 30, 2018 01:00",1.16603,1.16618,1.16501,1.16553,
"Jul 30, 2018 05:00",1.16547,1.16766,1.16477,1.16763,
"Jul 30, 2018 09:00",1.16764,1.16952,1.16743,1.1695,
"Jul 30, 2018 13:00",1.16952,1.17188,1.16915,1.17158,
"Jul 30, 2018 17:00",1.17156,1.17171,1.17022,1.17051,
"Jul 30, 2018 21:00",1.17032,1.17108,1.17027,1.17092,
"Jul 31, 2018 01:00",1.17091,1.17187,1.16999,1.1716,
"Jul 31, 2018 05:00",1.17161,1.17315,1.1708,1.1726,
"Jul 31, 2018 09:00",1.17262,1.17461,1.17138,1.17275,
"Jul 31, 2018 13:00",1.17274,1.17284,1.16921,1.1705,
"Jul 31, 2018 17:00",1.17054,1.17058,1.16831,1.16901,
"Jul 31, 2018 21:00",1.16901,1.16937,1.1685,1.16902,
"Jun 01, 2018 01:00",1.16823,1.1703,1.16651,1.16834,
"Jun 01, 2018 05:00",1.1678,1.17027,1.16653,1.16818,
"Jun 01, 2018 09:00",1.16818,1.17179,1.16475,1.1658,
"Jun 01, 2018 13:00",1.16582,1.16836,1.1617,1.16654,
"Jun 01, 2018 17:00",1.16653,1.16694,1.16535,1.16603,
"Jun 03, 2018 17:00",1.16559,1.16691,1.16559,1.16673,
"Jun 03, 2018 21:00",1.16561,1.16797,1.16561,1.1676,
"Jun 04, 2018 01:00",1.16761,1.16968,1.16728,1.16918,
"Jun 04, 2018 05:00",1.16915,1.17181,1.1675,1.17097,
"Jun 04, 2018 09:00",1.171,1.17449,1.1708,1.17159,
"Jun 04, 2018 13:00",1.17156,1.17255,1.16772,1.16855,
"Jun 04, 2018 17:00",1.16852,1.17022,1.16851,1.16956,
"Jun 04, 2018 21:00",1.16969,1.17033,1.16903,1.16934,
"Jun 05, 2018 01:00",1.16936,1.16976,1.1686,1.16867,
"Jun 05, 2018 05:00",1.16865,1.17164,1.16831,1.17046,
"Jun 05, 2018 09:00",1.17047,1.17064,1.16621,1.16663,
"Jun 05, 2018 13:00",1.16659,1.17271,1.16522,1.17149,
"Jun 05, 2018 17:00",1.17151,1.1732,1.17083,1.17176,
"Jun 05, 2018 21:00",1.17161,1.17322,1.17102,1.17244,
"Jun 06, 2018 01:00",1.17246,1.17344,1.17149,1.17153,
"Jun 06, 2018 05:00",1.17149,1.17706,1.17136,1.17421,
"Jun 06, 2018 09:00",1.17424,1.17797,1.17416,1.17659,
"Jun 06, 2018 13:00",1.17655,1.17956,1.17613,1.17766,
"Jun 06, 2018 17:00",1.17767,1.17801,1.17604,1.17744,
"Jun 06, 2018 21:00",1.17736,1.17926,1.17728,1.1792,
"Jun 07, 2018 01:00",1.17915,1.17995,1.1784,1.17935,
"Jun 07, 2018 05:00",1.17939,1.1838,1.17909,1.18212,
"Jun 07, 2018 09:00",1.18208,1.18397,1.18131,1.18335,
"Jun 07, 2018 13:00",1.18336,1.18366,1.17991,1.18079,
"Jun 07, 2018 17:00",1.18084,1.18233,1.17966,1.17982,
"Jun 07, 2018 21:00",1.17976,1.18078,1.17916,1.18057,
"Jun 08, 2018 01:00",1.1806,1.18105,1.17928,1.18061,
"Jun 08, 2018 05:00",1.18058,1.18103,1.1759,1.1764,
"Jun 08, 2018 09:00",1.17639,1.17714,1.1727,1.1748,
"Jun 08, 2018 13:00",1.17481,1.17781,1.17405,1.17731,
"Jun 08, 2018 17:00",1.17731,1.17776,1.17646,1.17707,
"Jun 10, 2018 17:00",1.17739,1.17861,1.17709,1.17845,
"Jun 10, 2018 21:00",1.17739,1.18,1.17711,1.17981,
"Jun 11, 2018 01:00",1.17979,1.18077,1.17903,1.17985,
"Jun 11, 2018 05:00",1.17984,1.18206,1.17839,1.17841,
"Jun 11, 2018 09:00",1.17838,1.17981,1.17749,1.17981,
"Jun 11, 2018 13:00",1.17981,1.18138,1.17803,1.1788,
"Jun 11, 2018 17:00",1.17884,1.17918,1.17821,1.17855,
"Jun 11, 2018 21:00",1.17812,1.17842,1.17409,1.17527,
"Jun 12, 2018 01:00",1.1753,1.17716,1.17438,1.17691,
"Jun 12, 2018 05:00",1.17689,1.18091,1.17563,1.17938,
"Jun 12, 2018 09:00",1.17934,1.18032,1.17748,1.18004,
"Jun 12, 2018 13:00",1.18004,1.18008,1.17729,1.17734,
"Jun 12, 2018 17:00",1.17732,1.17733,1.17329,1.17442,
"Jun 12, 2018 21:00",1.17443,1.17527,1.1741,1.1746,
"Jun 13, 2018 01:00",1.17456,1.17492,1.17395,1.17436,
"Jun 13, 2018 05:00",1.17438,1.17537,1.173,1.17437,
"Jun 13, 2018 09:00",1.17435,1.17757,1.17388,1.1774,
"Jun 13, 2018 13:00",1.17741,1.17919,1.17663,1.17905,
"Jun 13, 2018 17:00",1.17912,1.18013,1.17255,1.17925,
"Jun 13, 2018 21:00",1.17904,1.18048,1.17869,1.17954,
"Jun 14, 2018 01:00",1.17953,1.18057,1.17893,1.18038,
"Jun 14, 2018 05:00",1.18041,1.18277,1.17978,1.18256,
"Jun 14, 2018 09:00",1.18253,1.18512,1.16844,1.1688,
"Jun 14, 2018 13:00",1.16883,1.16884,1.16182,1.16336,
"Jun 14, 2018 17:00",1.16332,1.16408,1.15624,1.15655,
"Jun 14, 2018 21:00",1.15651,1.15848,1.15551,1.15594,
"Jun 15, 2018 01:00",1.15593,1.15926,1.1543,1.15892,
"Jun 15, 2018 05:00",1.15891,1.16155,1.15627,1.15879,
"Jun 15, 2018 09:00",1.15878,1.16272,1.15843,1.16157,
"Jun 15, 2018 13:00",1.16034,1.16271,1.15966,1.16053,
"Jun 15, 2018 17:00",1.16052,1.1615,1.16004,1.16068,
"Jun 17, 2018 17:00",1.15862,1.16021,1.1585,1.15929,
